transaction_id,expected_policies,expected_decision,fraud_group_id,is_closing
T-7482,,APPROVE,,false
T-1830,,APPROVE,,false
T-1741,,APPROVE,,false
T-1932,,APPROVE,,false
T-1445,,APPROVE,G-0094,false
T-2485,,APPROVE,,false
T-6431,,APPROVE,,false
T-7309,,APPROVE,,false
T-6865,FP-06,CHALLENGE,,false
T-3776,,APPROVE,,false
T-1407,,APPROVE,,false
T-1598,,APPROVE,,false
T-2393,,APPROVE,,false
T-2885,,APPROVE,G-0098,false
T-6468,,APPROVE,G-0096,false
T-4176,,APPROVE,,false
T-1647,,APPROVE,G-0099,false
T-3144,,APPROVE,,false
T-7801,,APPROVE,,false
T-7308,,APPROVE,,false
T-4142,,APPROVE,,false
T-7992,,APPROVE,,false
T-1446,FP-05,ESCALATE_TO_HUMAN,G-0094,true
T-3249,,APPROVE,,false
T-4772,,APPROVE,,false
T-7995,FP-08,ESCALATE_TO_HUMAN,,false
T-4693,,APPROVE,,false
T-7226,,APPROVE,,false
T-5160,,APPROVE,,false
T-3437,,APPROVE,,false
T-1436,,APPROVE,,false
T-4157,,APPROVE,,false
T-3809,,APPROVE,,false
T-2126,,APPROVE,,false
T-2376,,APPROVE,G-0097,false
T-2372,,APPROVE,G-0095,false
T-2373,,APPROVE,G-0095,false
T-2374,,APPROVE,G-0095,false
T-2375,FP-03,BLOCK,G-0095,true
T-4018,FP-02,ESCALATE_TO_HUMAN,,false
T-2886,,APPROVE,G-0098,false
T-7345,,APPROVE,,false
T-4031,,APPROVE,,false
T-6469,FP-11,BLOCK,G-0096,true
T-4032,,APPROVE,,false
T-4033,,APPROVE,,false
T-1648,,APPROVE,G-0099,false
T-3669,,APPROVE,,false
T-1529,,APPROVE,,false
T-6696,,APPROVE,,false
T-5746,,APPROVE,,false
T-4277,,APPROVE,,false
T-5747,,APPROVE,,false
T-1965,,APPROVE,,false
T-5748,,APPROVE,,false
T-6511,,APPROVE,,false
T-3964,,APPROVE,,false
T-5425,,APPROVE,,false
T-6976,,APPROVE,,false
T-5216,,APPROVE,,false
T-2514,,APPROVE,,false
T-7025,,APPROVE,,false
T-1542,,APPROVE,,false
T-1406,,APPROVE,,false
T-1027,,APPROVE,,false
T-2377,FP-05,ESCALATE_TO_HUMAN,G-0097,true
T-4290,,APPROVE,,false
T-1587,,APPROVE,,false
T-5309,,APPROVE,,false
T-1457,,APPROVE,,false
T-5156,,APPROVE,,false
T-5157,,APPROVE,,false
T-2887,FP-11,BLOCK,G-0098,true
T-3083,,APPROVE,,false
T-7847,,APPROVE,,false
T-6206,,APPROVE,,false
T-1649,FP-11,BLOCK,G-0099,true
T-3385,,APPROVE,,false
T-6569,,APPROVE,,false
T-6058,,APPROVE,,false
T-6059,,APPROVE,,false
T-5665,,APPROVE,,false
T-5666,,APPROVE,,false
T-5667,,APPROVE,,false
T-1917,,APPROVE,,false
T-4536,,APPROVE,,false
T-3495,,APPROVE,,false
T-7999,,APPROVE,,false
T-6176,,APPROVE,,false
T-4377,,APPROVE,,false
T-5815,,APPROVE,,false
T-7228,,APPROVE,,false
T-6674,,APPROVE,,false
T-1258,,APPROVE,,false
T-3681,,APPROVE,,false
T-6761,,APPROVE,,false
T-2843,,APPROVE,,false
T-1810,,APPROVE,,false
T-1293,,APPROVE,,false
T-7451,,APPROVE,,false
T-1528,,APPROVE,,false
T-2064,,APPROVE,,false
T-7643,,APPROVE,,false
T-5064,,APPROVE,,false
T-1796,,APPROVE,,false
T-7192,,APPROVE,,false
T-2703,,APPROVE,,false
T-2427,,APPROVE,,false
T-4921,,APPROVE,,false
T-5523,,APPROVE,,false
T-1756,,APPROVE,,false
T-1234,,APPROVE,,false
T-7902,,APPROVE,,false
T-7351,,APPROVE,,false
T-2129,,APPROVE,,false
T-2130,,APPROVE,,false
T-2322,,APPROVE,,false
T-5663,,APPROVE,,false
T-3808,,APPROVE,,false
T-2531,,APPROVE,,false
T-2808,,APPROVE,,false
T-2362,,APPROVE,,false
T-5752,,APPROVE,,false
T-5958,,APPROVE,,false
T-2551,,APPROVE,,false
T-2882,FP-08,ESCALATE_TO_HUMAN,,false
T-7933,,APPROVE,,false
T-4869,,APPROVE,,false
T-4870,,APPROVE,,false
T-6532,,APPROVE,,false
T-5561,,APPROVE,,false
T-3177,,APPROVE,,false
T-6224,,APPROVE,,false
T-5879,,APPROVE,,false
T-6896,,APPROVE,,false
T-5617,FP-08,ESCALATE_TO_HUMAN,,false
T-2001,,APPROVE,,false
T-5543,,APPROVE,,false
T-5239,,APPROVE,,false
T-3019,,APPROVE,,false
T-2553,,APPROVE,,false
T-3742,,APPROVE,,false
T-4947,,APPROVE,,false
T-3319,,APPROVE,,false
T-5413,,APPROVE,,false
T-4535,,APPROVE,,false
T-7197,,APPROVE,,false
T-5358,,APPROVE,,false
T-7846,,APPROVE,,false
T-7300,,APPROVE,,false
T-1394,,APPROVE,,false
T-3044,,APPROVE,,false
T-2675,,APPROVE,,false
T-7648,,APPROVE,,false
T-7036,,APPROVE,,false
T-4846,,APPROVE,,false
T-6615,,APPROVE,,false
T-7374,,APPROVE,,false
T-2717,,APPROVE,,false
T-4882,,APPROVE,,false
T-3071,,APPROVE,,false
T-2727,,APPROVE,,false
T-1706,,APPROVE,,false
T-2750,,APPROVE,,false
T-1704,,APPROVE,,false
T-5012,,APPROVE,,false
T-6377,,APPROVE,,false
T-2422,,APPROVE,,false
T-5595,,APPROVE,,false
T-1672,,APPROVE,,false
T-6281,,APPROVE,,false
T-3738,,APPROVE,,false
T-4844,,APPROVE,,false
T-7612,,APPROVE,,false
T-1232,,APPROVE,,false
T-7652,FP-01,CHALLENGE,,false
T-7130,,APPROVE,,false
T-5773,FP-08,ESCALATE_TO_HUMAN,,false
T-3812,,APPROVE,,false
T-6559,,APPROVE,,false
T-7237,,APPROVE,,false
T-3072,,APPROVE,,false
T-3121,,APPROVE,,false
T-4566,,APPROVE,,false
T-6179,,APPROVE,,false
T-4998,FP-06,CHALLENGE,,false
T-3369,,APPROVE,,false
T-6747,,APPROVE,,false
T-2738,,APPROVE,,false
T-3543,FP-01,CHALLENGE,,false
T-5276,FP-01,CHALLENGE,,false
T-3153,FP-01,CHALLENGE,,false
T-4941,,APPROVE,,false
T-5382,,APPROVE,,false
T-1058,,APPROVE,,false
T-6745,,APPROVE,,false
T-4943,,APPROVE,,false
T-1473,FP-02,ESCALATE_TO_HUMAN,,false
T-3146,,APPROVE,,false
T-1680,,APPROVE,,false
T-1439,FP-02,ESCALATE_TO_HUMAN,,false
T-4523,,APPROVE,,false
T-4763,,APPROVE,,false
T-1024,,APPROVE,,false
T-2439,FP-07,ESCALATE_TO_HUMAN,,false
T-7022,,APPROVE,,false
T-2627,,APPROVE,,false
T-3587,,APPROVE,,false
T-1729,,APPROVE,,false
T-5403,,APPROVE,,false
T-1220,,APPROVE,,false
T-3009,,APPROVE,,false
T-2459,,APPROVE,,false
T-1755,,APPROVE,,false
T-3537,,APPROVE,,false
T-6508,,APPROVE,,false
T-5128,,APPROVE,,false
T-5129,,APPROVE,,false
T-5130,,APPROVE,,false
T-4885,,APPROVE,,false
T-6781,,APPROVE,,false
T-6782,,APPROVE,,false
T-6783,,APPROVE,,false
T-6338,,APPROVE,,false
T-1342,,APPROVE,,false
T-1048,,APPROVE,,false
T-5723,,APPROVE,,false
T-3980,,APPROVE,,false
T-5696,,APPROVE,G-0100,false
T-5697,,APPROVE,G-0100,false
T-5698,FP-04,BLOCK,G-0100,true
T-3010,,APPROVE,,false
T-4958,,APPROVE,,false
T-7698,,APPROVE,,false
T-7699,,APPROVE,,false
T-2230,,APPROVE,,false
T-1004,,APPROVE,,false
T-2280,,APPROVE,G-0103,false
T-3170,,APPROVE,,false
T-6509,,APPROVE,,false
T-3836,,APPROVE,,false
T-4814,,APPROVE,,false
T-4317,,APPROVE,,false
T-1060,,APPROVE,,false
T-5774,,APPROVE,,false
T-7361,,APPROVE,,false
T-6347,,APPROVE,,false
T-7611,,APPROVE,,false
T-4778,,APPROVE,,false
T-5521,,APPROVE,,false
T-5376,,APPROVE,,false
T-7742,,APPROVE,,false
T-4279,,APPROVE,,false
T-1102,,APPROVE,,false
T-7042,,APPROVE,,false
T-4802,,APPROVE,,false
T-4197,,APPROVE,,false
T-3011,,APPROVE,,false
T-4959,,APPROVE,,false
T-4198,,APPROVE,,false
T-4199,,APPROVE,,false
T-3923,,APPROVE,,false
T-4938,,APPROVE,,false
T-5385,,APPROVE,,false
T-3934,,APPROVE,,false
T-6459,,APPROVE,,false
T-3935,,APPROVE,,false
T-2281,,APPROVE,G-0103,false
T-3936,,APPROVE,,false
T-6589,,APPROVE,,false
T-3483,,APPROVE,,false
T-7528,,APPROVE,,false
T-6510,,APPROVE,,false
T-4246,,APPROVE,,false
T-4651,,APPROVE,,false
T-4875,,APPROVE,,false
T-5641,,APPROVE,,false
T-1885,,APPROVE,,false
T-6514,,APPROVE,,false
T-6126,,APPROVE,G-0109,false
T-4679,,APPROVE,,false
T-3631,,APPROVE,,false
T-2788,,APPROVE,,false
T-2737,,APPROVE,,false
T-2483,,APPROVE,,false
T-6738,,APPROVE,,false
T-3344,,APPROVE,G-0101,false
T-3345,,APPROVE,G-0101,false
T-3346,,APPROVE,G-0101,false
T-3347,FP-03,BLOCK,G-0101,true
T-6968,,APPROVE,,false
T-4960,,APPROVE,,false
T-1451,,APPROVE,,false
T-4521,,APPROVE,,false
T-3538,,APPROVE,,false
T-1107,,APPROVE,,false
T-6474,,APPROVE,,false
T-1778,,APPROVE,,false
T-7811,,APPROVE,G-0102,false
T-7812,,APPROVE,G-0102,false
T-7813,,APPROVE,G-0102,false
T-7814,FP-03,BLOCK,G-0102,true
T-1604,,APPROVE,,false
T-2839,,APPROVE,,false
T-5693,,APPROVE,,false
T-3683,,APPROVE,,false
T-2452,,APPROVE,,false
T-1802,,APPROVE,,false
T-2282,FP-11,BLOCK,G-0103,true
T-2313,,APPROVE,,false
T-5510,,APPROVE,,false
T-5231,,APPROVE,G-0104,false
T-5232,,APPROVE,G-0104,false
T-5233,,APPROVE,G-0104,false
T-5234,FP-03,BLOCK,G-0104,true
T-7853,FP-07,ESCALATE_TO_HUMAN,,false
T-7292,,APPROVE,,false
T-7876,,APPROVE,,false
T-6647,,APPROVE,G-0107,false
T-6411,,APPROVE,G-0105,false
T-6412,,APPROVE,G-0105,false
T-6413,,APPROVE,G-0105,false
T-6414,FP-03,BLOCK,G-0105,true
T-1641,,APPROVE,,false
T-3371,,APPROVE,,false
T-6127,,APPROVE,G-0109,false
T-5596,,APPROVE,,false
T-4864,,APPROVE,,false
T-5716,,APPROVE,,false
T-2723,,APPROVE,,false
T-5001,,APPROVE,,false
T-6542,,APPROVE,,false
T-4115,,APPROVE,,false
T-6656,FP-08,ESCALATE_TO_HUMAN,,false
T-3990,,APPROVE,,false
T-2380,,APPROVE,,false
T-1376,,APPROVE,G-0106,false
T-1377,,APPROVE,G-0106,false
T-7874,,APPROVE,,false
T-1378,FP-04,BLOCK,G-0106,true
T-3602,,APPROVE,,false
T-3716,,APPROVE,,false
T-3717,,APPROVE,,false
T-3718,,APPROVE,,false
T-2581,,APPROVE,,false
T-6648,FP-05,ESCALATE_TO_HUMAN,G-0107,true
T-6104,,APPROVE,,false
T-5708,,APPROVE,,false
T-4857,,APPROVE,G-0108,false
T-3918,,APPROVE,,false
T-4858,,APPROVE,G-0108,false
T-4859,FP-04,BLOCK,G-0108,true
T-1278,,APPROVE,,false
T-7829,,APPROVE,,false
T-2558,,APPROVE,,false
T-3638,,APPROVE,,false
T-5937,,APPROVE,,false
T-7966,,APPROVE,,false
T-7974,,APPROVE,,false
T-2062,FP-07,ESCALATE_TO_HUMAN,,false
T-3047,FP-02,ESCALATE_TO_HUMAN,,false
T-7362,,APPROVE,,false
T-2765,,APPROVE,,false
T-4898,,APPROVE,,false
T-2053,,APPROVE,,false
T-3902,,APPROVE,,false
T-5981,,APPROVE,,false
T-6128,FP-11,BLOCK,G-0109,true
T-1124,,APPROVE,,false
T-2982,,APPROVE,,false
T-6013,,APPROVE,,false
T-6678,,APPROVE,,false
T-6675,,APPROVE,,false
T-1710,,APPROVE,,false
T-5906,,APPROVE,,false
T-3579,,APPROVE,,false
T-1586,,APPROVE,,false
T-4477,,APPROVE,,false
T-1781,,APPROVE,,false
T-6375,,APPROVE,,false
T-1782,,APPROVE,,false
T-4577,,APPROVE,,false
T-1054,,APPROVE,,false
T-6539,,APPROVE,,false
T-1783,,APPROVE,,false
T-4578,,APPROVE,,false
T-2186,,APPROVE,,false
T-4579,,APPROVE,,false
T-6822,,APPROVE,,false
T-7914,,APPROVE,,false
T-5939,,APPROVE,,false
T-6605,,APPROVE,,false
T-2254,,APPROVE,,false
T-4684,,APPROVE,,false
T-5087,,APPROVE,,false
T-1692,,APPROVE,,false
T-1565,,APPROVE,,false
T-1713,,APPROVE,,false
T-6105,FP-06,CHALLENGE,,false
T-7352,,APPROVE,,false
T-2148,,APPROVE,,false
T-1315,,APPROVE,,false
T-6503,,APPROVE,,false
T-4677,,APPROVE,,false
T-5890,,APPROVE,,false
T-7986,,APPROVE,,false
T-5623,,APPROVE,,false
T-1277,,APPROVE,,false
T-1404,,APPROVE,,false
T-7434,,APPROVE,,false
T-4725,,APPROVE,,false
T-2350,,APPROVE,,false
T-6954,,APPROVE,,false
T-3784,,APPROVE,,false
T-1757,,APPROVE,,false
T-6343,,APPROVE,,false
T-1082,,APPROVE,,false
T-4884,,APPROVE,,false
T-1506,,APPROVE,,false
T-2468,,APPROVE,,false
T-3303,,APPROVE,,false
T-6619,,APPROVE,,false
T-4413,,APPROVE,,false
T-6183,,APPROVE,,false
T-3361,,APPROVE,,false
T-6187,,APPROVE,,false
T-3016,,APPROVE,,false
T-3922,,APPROVE,,false
T-3412,,APPROVE,,false
T-6229,,APPROVE,,false
T-5259,,APPROVE,,false
T-1963,,APPROVE,,false
T-3002,,APPROVE,,false
T-6888,,APPROVE,,false
T-6132,,APPROVE,G-0110,false
T-6182,,APPROVE,,false
T-1538,,APPROVE,,false
T-2817,,APPROVE,,false
T-1863,,APPROVE,,false
T-7526,,APPROVE,,false
T-6421,,APPROVE,,false
T-4455,,APPROVE,,false
T-6133,,APPROVE,G-0110,false
T-6952,FP-09,BLOCK,,false
T-6538,FP-08,ESCALATE_TO_HUMAN,,false
T-7991,,APPROVE,,false
T-7532,,APPROVE,,false
T-6821,,APPROVE,,false
T-6115,,APPROVE,,false
T-7072,FP-01;FP-08,ESCALATE_TO_HUMAN,,false
T-7524,,APPROVE,,false
T-2971,,APPROVE,,false
T-1350,,APPROVE,,false
T-5924,FP-02,ESCALATE_TO_HUMAN,,false
T-4085,,APPROVE,,false
T-5452,,APPROVE,G-0114,false
T-3285,,APPROVE,,false
T-1475,,APPROVE,G-0115,false
T-4963,,APPROVE,,false
T-6134,FP-11,BLOCK,G-0110,true
T-2046,,APPROVE,,false
T-5043,,APPROVE,,false
T-2158,,APPROVE,,false
T-2221,,APPROVE,,false
T-7043,,APPROVE,,false
T-6866,,APPROVE,,false
T-1145,FP-02,ESCALATE_TO_HUMAN,,false
T-6446,,APPROVE,,false
T-3171,,APPROVE,G-0111,false
T-3172,,APPROVE,G-0111,false
T-1621,,APPROVE,,false
T-3173,FP-04,BLOCK,G-0111,true
T-5568,,APPROVE,G-0112,false
T-4845,,APPROVE,,false
T-5569,,APPROVE,G-0112,false
T-6438,,APPROVE,,false
T-5570,FP-04,BLOCK,G-0112,true
T-4607,,APPROVE,,false
T-5453,,APPROVE,G-0114,false
T-1476,,APPROVE,G-0115,false
T-2495,,APPROVE,,false
T-7359,,APPROVE,,false
T-2622,,APPROVE,,false
T-5044,,APPROVE,,false
T-2724,,APPROVE,,false
T-2389,,APPROVE,,false
T-7391,,APPROVE,,false
T-1417,,APPROVE,,false
T-5834,,APPROVE,,false
T-5662,,APPROVE,,false
T-1940,,APPROVE,,false
T-6216,,APPROVE,,false
T-7996,,APPROVE,,false
T-2621,,APPROVE,,false
T-6129,,APPROVE,,false
T-2562,,APPROVE,G-0113,false
T-2563,,APPROVE,G-0113,false
T-1382,,APPROVE,,false
T-2564,,APPROVE,G-0113,false
T-2565,FP-03,BLOCK,G-0113,true
T-5344,,APPROVE,,false
T-6703,,APPROVE,G-0116,false
T-2011,,APPROVE,,false
T-6807,,APPROVE,,false
T-3706,,APPROVE,,false
T-7343,,APPROVE,,false
T-5454,FP-11,BLOCK,G-0114,true
T-6799,,APPROVE,,false
T-1477,FP-11,BLOCK,G-0115,true
T-6082,,APPROVE,,false
T-1381,,APPROVE,,false
T-6360,,APPROVE,,false
T-4453,,APPROVE,,false
T-5045,,APPROVE,,false
T-1184,,APPROVE,,false
T-4503,,APPROVE,,false
T-3794,,APPROVE,,false
T-7994,,APPROVE,,false
T-6356,,APPROVE,,false
T-3529,,APPROVE,,false
T-5174,,APPROVE,,false
T-5118,,APPROVE,,false
T-4184,,APPROVE,,false
T-1533,,APPROVE,,false
T-3421,,APPROVE,,false
T-6704,FP-05,ESCALATE_TO_HUMAN,G-0116,true
T-3383,FP-07,ESCALATE_TO_HUMAN,,false
T-1803,,APPROVE,,false
T-1461,,APPROVE,,false
T-6217,,APPROVE,,false
T-6774,,APPROVE,,false
T-5969,,APPROVE,,false
T-2314,FP-06,CHALLENGE,,false
T-1994,,APPROVE,,false
T-3975,,APPROVE,,false
T-5707,,APPROVE,,false
T-3707,,APPROVE,,false
T-4562,,APPROVE,,false
T-2203,,APPROVE,,false
T-5894,,APPROVE,,false
T-4152,,APPROVE,,false
T-4688,,APPROVE,,false
T-7953,,APPROVE,,false
T-4714,,APPROVE,,false
T-2102,FP-07,ESCALATE_TO_HUMAN,,false
T-6311,,APPROVE,,false
T-4452,,APPROVE,,false
T-6125,FP-07,ESCALATE_TO_HUMAN,,false
T-6894,,APPROVE,,false
T-2643,,APPROVE,,false
T-6167,,APPROVE,,false
T-3952,,APPROVE,,false
T-6315,,APPROVE,,false
T-2067,,APPROVE,,false
T-2028,,APPROVE,,false
T-4501,,APPROVE,,false
T-6626,,APPROVE,,false
T-5798,,APPROVE,,false
T-6218,,APPROVE,,false
T-6299,,APPROVE,,false
T-7487,,APPROVE,,false
T-4484,,APPROVE,,false
T-6124,,APPROVE,,false
T-5552,,APPROVE,,false
T-4702,,APPROVE,,false
T-5808,,APPROVE,,false
T-6908,,APPROVE,,false
T-6603,,APPROVE,,false
T-1923,,APPROVE,,false
T-3708,,APPROVE,,false
T-6823,,APPROVE,,false
T-6849,,APPROVE,G-0117,false
T-6850,,APPROVE,G-0117,false
T-6851,FP-04,BLOCK,G-0117,true
T-7535,,APPROVE,,false
T-2682,,APPROVE,,false
T-6192,,APPROVE,,false
T-3294,,APPROVE,,false
T-5788,,APPROVE,,false
T-6169,,APPROVE,,false
T-6773,,APPROVE,,false
T-5291,,APPROVE,,false
T-6018,,APPROVE,,false
T-5292,,APPROVE,,false
T-3948,,APPROVE,,false
T-1242,,APPROVE,,false
T-4717,,APPROVE,,false
T-5359,,APPROVE,,false
T-6931,,APPROVE,,false
T-5360,,APPROVE,,false
T-3516,,APPROVE,,false
T-1155,FP-08,ESCALATE_TO_HUMAN,,false
T-2473,,APPROVE,,false
T-1619,,APPROVE,,false
T-6472,,APPROVE,,false
T-3491,,APPROVE,,false
T-3032,,APPROVE,,false
T-3919,,APPROVE,G-0118,false
T-7741,,APPROVE,,false
T-1078,,APPROVE,,false
T-3920,,APPROVE,G-0118,false
T-3921,FP-04,BLOCK,G-0118,true
T-2784,,APPROVE,,false
T-2216,,APPROVE,,false
T-1566,,APPROVE,,false
T-6051,,APPROVE,,false
T-6055,FP-07,ESCALATE_TO_HUMAN,,false
T-1896,,APPROVE,,false
T-6683,,APPROVE,,false
T-3277,,APPROVE,,false
T-3368,FP-06,CHALLENGE,,false
T-7344,,APPROVE,,false
T-1366,,APPROVE,,false
T-3391,,APPROVE,,false
T-3115,,APPROVE,,false
T-5459,,APPROVE,,false
T-2304,,APPROVE,,false
T-7270,,APPROVE,,false
T-2707,,APPROVE,,false
T-4093,,APPROVE,,false
T-4968,,APPROVE,,false
T-4206,FP-09,BLOCK,,false
T-2640,,APPROVE,,false
T-3699,,APPROVE,,false
T-7656,FP-09,BLOCK,,false
T-3672,,APPROVE,,false
T-3272,,APPROVE,,false
T-5660,,APPROVE,,false
T-4015,,APPROVE,,false
T-4596,,APPROVE,,false
T-3404,,APPROVE,,false
T-3540,,APPROVE,,false
T-7748,,APPROVE,,false
T-3030,,APPROVE,,false
T-3283,,APPROVE,,false
T-6473,,APPROVE,,false
T-5249,,APPROVE,,false
T-4622,,APPROVE,,false
T-4225,,APPROVE,,false
T-5566,,APPROVE,,false
T-7435,,APPROVE,,false
T-5450,,APPROVE,,false
T-4433,,APPROVE,,false
T-2099,,APPROVE,,false
T-1308,,APPROVE,,false
T-2040,,APPROVE,,false
T-1711,,APPROVE,,false
T-3374,,APPROVE,,false
T-6260,,APPROVE,,false
T-3387,,APPROVE,,false
T-4680,,APPROVE,,false
T-2745,,APPROVE,,false
T-2093,,APPROVE,,false
T-3097,,APPROVE,,false
T-3235,,APPROVE,,false
T-2560,,APPROVE,,false
T-7623,,APPROVE,,false
T-1331,,APPROVE,,false
T-7998,FP-01,CHALLENGE,,false
T-6744,,APPROVE,,false
T-5858,,APPROVE,,false
T-6846,,APPROVE,,false
T-5461,,APPROVE,,false
T-5112,,APPROVE,,false
T-3590,,APPROVE,,false
T-6324,,APPROVE,,false
T-1129,,APPROVE,,false
T-4371,,APPROVE,,false
T-2469,,APPROVE,,false
T-5301,,APPROVE,,false
T-2068,,APPROVE,,false
T-5515,,APPROVE,G-0119,false
T-7196,,APPROVE,,false
T-2288,,APPROVE,,false
T-4889,,APPROVE,G-0121,false
T-7822,,APPROVE,,false
T-5987,,APPROVE,,false
T-3695,,APPROVE,,false
T-5771,,APPROVE,,false
T-2213,,APPROVE,,false
T-7861,,APPROVE,,false
T-4067,,APPROVE,,false
T-2588,,APPROVE,,false
T-2274,,APPROVE,,false
T-6251,,APPROVE,,false
T-7913,,APPROVE,,false
T-5989,FP-05,ESCALATE_TO_HUMAN,G-0119,true
T-4059,,APPROVE,,false
T-1806,,APPROVE,,false
T-4925,,APPROVE,,false
T-7710,,APPROVE,,false
T-1550,,APPROVE,,false
T-3341,,APPROVE,G-0120,false
T-3593,,APPROVE,,false
T-4552,,APPROVE,,false
T-4670,,APPROVE,,false
T-5021,,APPROVE,,false
T-4890,,APPROVE,G-0121,false
T-6008,,APPROVE,,false
T-7823,,APPROVE,,false
T-3696,,APPROVE,,false
T-5089,,APPROVE,,false
T-7688,,APPROVE,,false
T-6827,,APPROVE,,false
T-7375,,APPROVE,,false
T-1205,,APPROVE,,false
T-2094,,APPROVE,,false
T-5478,,APPROVE,,false
T-2242,,APPROVE,,false
T-6387,,APPROVE,,false
T-4068,,APPROVE,,false
T-4336,FP-06,CHALLENGE,,false
T-2412,,APPROVE,,false
T-3488,,APPROVE,,false
T-3342,FP-05,ESCALATE_TO_HUMAN,G-0120,true
T-4979,FP-06,CHALLENGE,,false
T-7148,,APPROVE,,false
T-6037,,APPROVE,,false
T-5320,,APPROVE,,false
T-1968,,APPROVE,G-0122,false
T-5938,,APPROVE,,false
T-2170,,APPROVE,,false
T-6270,,APPROVE,,false
T-5951,,APPROVE,,false
T-3999,,APPROVE,,false
T-1166,,APPROVE,,false
T-2295,,APPROVE,,false
T-7045,,APPROVE,,false
T-4546,,APPROVE,,false
T-4734,,APPROVE,,false
T-4274,,APPROVE,,false
T-7491,,APPROVE,,false
T-2695,,APPROVE,,false
T-4024,FP-07,ESCALATE_TO_HUMAN,,false
T-4205,,APPROVE,,false
T-1127,,APPROVE,G-0123,false
T-3992,,APPROVE,,false
T-1847,,APPROVE,,false
T-6426,,APPROVE,,false
T-6009,,APPROVE,,false
T-4891,FP-11,BLOCK,G-0121,true
T-7824,,APPROVE,,false
T-3697,,APPROVE,,false
T-7268,,APPROVE,,false
T-1507,,APPROVE,,false
T-2049,,APPROVE,,false
T-1497,,APPROVE,,false
T-1489,,APPROVE,,false
T-4069,,APPROVE,,false
T-1262,,APPROVE,,false
T-4946,,APPROVE,,false
T-6365,,APPROVE,,false
T-2538,,APPROVE,,false
T-1969,FP-05,ESCALATE_TO_HUMAN,G-0122,true
T-4409,,APPROVE,,false
T-7347,,APPROVE,,false
T-1452,,APPROVE,,false
T-6826,,APPROVE,,false
T-3082,,APPROVE,,false
T-7056,,APPROVE,,false
T-3231,FP-07,ESCALATE_TO_HUMAN,,false
T-7664,,APPROVE,,false
T-5602,,APPROVE,,false
T-1200,,APPROVE,,false
T-3542,,APPROVE,,false
T-1128,FP-05,ESCALATE_TO_HUMAN,G-0123,true
T-2700,,APPROVE,,false
T-4309,,APPROVE,,false
T-2359,,APPROVE,,false
T-2069,,APPROVE,,false
T-7367,,APPROVE,,false
T-4514,,APPROVE,,false
T-1372,,APPROVE,,false
T-4547,,APPROVE,,false
T-5964,,APPROVE,,false
T-5059,,APPROVE,,false
T-7752,,APPROVE,,false
T-7452,,APPROVE,G-0124,false
T-7453,,APPROVE,G-0124,false
T-1530,,APPROVE,,false
T-5336,,APPROVE,,false
T-3764,,APPROVE,,false
T-7454,FP-04,BLOCK,G-0124,true
T-1176,,APPROVE,,false
T-3132,FP-09,BLOCK,,false
T-6227,,APPROVE,,false
T-6010,,APPROVE,,false
T-2134,,APPROVE,,false
T-1317,,APPROVE,,false
T-3299,,APPROVE,,false
T-2166,,APPROVE,,false
T-4893,,APPROVE,,false
T-1400,,APPROVE,,false
T-1401,,APPROVE,,false
T-1402,,APPROVE,,false
T-5441,,APPROVE,,false
T-1042,,APPROVE,,false
T-6874,,APPROVE,,false
T-1161,,APPROVE,,false
T-4340,,APPROVE,,false
T-1043,,APPROVE,,false
T-1937,,APPROVE,,false
T-1044,,APPROVE,,false
T-5901,,APPROVE,,false
T-3798,,APPROVE,,false
T-1658,,APPROVE,,false
T-7738,,APPROVE,,false
T-1459,,APPROVE,,false
T-1179,,APPROVE,,false
T-1930,,APPROVE,,false
T-6642,,APPROVE,,false
T-4505,,APPROVE,,false
T-7879,,APPROVE,,false
T-1696,,APPROVE,,false
T-6988,,APPROVE,,false
T-4476,FP-09,BLOCK,,false
T-3713,,APPROVE,,false
T-4548,,APPROVE,,false
T-3828,,APPROVE,G-0125,false
T-7753,,APPROVE,,false
T-3829,,APPROVE,G-0125,false
T-6624,,APPROVE,,false
T-1655,,APPROVE,,false
T-3830,FP-04,BLOCK,G-0125,true
T-4378,,APPROVE,,false
T-4251,,APPROVE,,false
T-7627,,APPROVE,,false
T-1294,,APPROVE,,false
T-4854,,APPROVE,,false
T-1386,FP-06,CHALLENGE,,false
T-1365,FP-06,CHALLENGE,,false
T-2938,,APPROVE,,false
T-3604,,APPROVE,,false
T-6259,,APPROVE,,false
T-7257,,APPROVE,,false
T-3660,,APPROVE,,false
T-4235,FP-02,ESCALATE_TO_HUMAN,,false
T-4774,,APPROVE,,false
T-5304,,APPROVE,,false
T-2071,,APPROVE,,false
T-3731,,APPROVE,,false
T-5765,,APPROVE,,false
T-6992,,APPROVE,,false
T-7937,,APPROVE,,false
T-4257,,APPROVE,,false
T-5034,FP-08,ESCALATE_TO_HUMAN,,false
T-7938,,APPROVE,,false
T-7939,,APPROVE,,false
T-4629,,APPROVE,,false
T-6766,,APPROVE,,false
T-4630,,APPROVE,,false
T-6767,,APPROVE,,false
T-3160,,APPROVE,,false
T-6768,,APPROVE,,false
T-7912,,APPROVE,,false
T-3108,,APPROVE,,false
T-2832,,APPROVE,,false
T-5396,,APPROVE,,false
T-6368,FP-01,CHALLENGE,,false
T-1292,,APPROVE,,false
T-5125,,APPROVE,,false
